success,reason,path_type,curvature,path_length_m,abs_cross_track_m,endpoint_distance_m,terminal_speed_mps,termination_step
1,success,s_curve,0.5,3.0,0.15767808258533478,0.19904175400733948,0.06382200121879578,488
1,success,straight,0.0,3.049999952316284,0.0053526959381997585,0.1984425038099289,0.09436186403036118,575
1,success,left_arc,0.25,3.0,0.021596252918243408,0.16139653325080872,0.09990327060222626,586
1,success,s_curve,0.5,3.5,0.18805500864982605,0.19991610944271088,0.035160064697265625,597
1,success,straight,0.0,3.1500000953674316,0.06649158895015717,0.18707305192947388,0.08128395676612854,604
1,success,straight,0.0,3.1500000953674316,0.05199987441301346,0.18115070462226868,0.08935196697711945,607
1,success,left_arc,0.25,3.1000001430511475,0.022445544600486755,0.16391727328300476,0.09959152340888977,611
1,success,straight,0.0,3.200000047683716,0.038865286856889725,0.17912015318870544,0.09469903260469437,613
1,success,s_curve,0.5,5.550000190734863,0.016079431399703026,0.13672475516796112,0.0998070016503334,615
1,success,right_arc,-0.20000000298023224,3.200000047683716,0.002414960879832506,0.14962351322174072,0.09932514280080795,632
1,success,s_curve,-0.5,4.450000286102295,0.1438935250043869,0.19957603514194489,0.07893448323011398,641
1,success,straight,0.0,3.4000000953674316,0.054357826709747314,0.18206311762332916,0.09526226669549942,645
1,success,left_arc,0.25,3.450000047683716,0.035844068974256516,0.16709117591381073,0.0946185290813446,648
1,success,straight,0.0,3.549999952316284,0.0007353372639045119,0.19994422793388367,0.09224381297826767,657
1,success,straight,0.0,3.549999952316284,0.002821909263730049,0.19514340162277222,0.0993383526802063,658
1,success,right_arc,-0.20000000298023224,3.5,0.0924321711063385,0.19888021051883698,0.07475177943706512,660
1,success,left_arc,0.3333333432674408,3.4000000953674316,0.11769501119852066,0.19914454221725464,0.08443392068147659,661
1,success,straight,0.0,3.5,0.04210825264453888,0.1706712692975998,0.09851803630590439,668
1,success,right_arc,-0.20000000298023224,3.450000047683716,0.11409389972686768,0.18256019055843353,0.08877237886190414,668
1,success,s_curve,0.25,3.200000047683716,0.1663130819797516,0.19986410439014435,0.05388029292225838,675
1,success,s_curve,-0.5,4.400000095367432,0.17267301678657532,0.1997799277305603,0.03580000251531601,679
1,success,s_curve,0.25,3.25,0.16133363544940948,0.19918160140514374,0.06564666330814362,686
1,success,right_arc,-0.3333333432674408,3.1500000953674316,0.1709159016609192,0.1994432657957077,0.04423477500677109,694
1,success,right_arc,-0.25,3.549999952316284,0.10011385381221771,0.1939823478460312,0.09893634170293808,696
