success,reason,path_type,path_length_m,abs_cross_track_m,endpoint_distance_m,terminal_speed_mps,termination_step
1,success,right_arc,4.0,0.07670236378908157,0.09577573090791702,0.09992843121290207,643
1,success,right_arc,4.099999904632568,0.058868154883384705,0.09739364683628082,0.09924249351024628,650
1,success,right_arc,5.150000095367432,0.044675759971141815,0.177957221865654,0.09786397963762283,668
1,success,right_arc,4.200000286102295,0.04118659347295761,0.10752331465482712,0.09971526265144348,673
1,success,right_arc,4.200000286102295,0.1055305078625679,0.11171317845582962,0.09934422373771667,673
1,success,right_arc,4.25,0.06293793022632599,0.14650510251522064,0.09942340850830078,679
1,success,right_arc,4.200000286102295,0.06272946298122406,0.16029386222362518,0.09858731180429459,680
0,deviation,right_arc,4.75,1.5012714862823486,1.7873919010162354,0.3940001130104065,1868
0,deviation,right_arc,4.75,1.501408576965332,1.7489447593688965,0.4133489727973938,1875
0,deviation,right_arc,5.900000095367432,1.5005757808685303,1.9338082075119019,0.37293729186058044,1954
0,timeout,right_arc,5.5,0.5903292298316956,0.6527743935585022,0.17680633068084717,2001
0,timeout,right_arc,5.950000286102295,0.6292280554771423,0.7072719931602478,0.19439904391765594,2001
0,timeout,right_arc,3.450000047683716,0.03560866415500641,1.175173044204712,0.002138502663001418,2001
0,timeout,right_arc,3.549999952316284,0.04643424600362778,1.308811902999878,0.0016871162224560976,2001
0,timeout,right_arc,3.200000047683716,0.3787350654602051,1.772202968597412,0.009335163980722427,2001
0,timeout,right_arc,3.1500000953674316,0.5904146432876587,1.881723403930664,0.001638130284845829,2001
0,timeout,right_arc,5.450000286102295,0.5518149137496948,0.8742361664772034,0.1120971217751503,2001
0,timeout,right_arc,3.1000001430511475,0.9212233424186707,1.1781246662139893,0.06398005783557892,2001
0,timeout,right_arc,4.200000286102295,0.4482539892196655,1.02289617061615,0.09497210383415222,2001
0,timeout,right_arc,3.75,0.004370704293251038,1.251909852027893,0.0023216158151626587,2001
0,timeout,right_arc,5.950000286102295,0.5450867414474487,0.6093841195106506,0.18292126059532166,2001
0,timeout,right_arc,4.800000190734863,0.9011441469192505,0.901427686214447,0.084834024310112,2001
0,timeout,right_arc,4.300000190734863,0.05316430330276489,0.9415781497955322,0.001057139365002513,2001
0,timeout,right_arc,5.0,0.4292610287666321,0.49030277132987976,0.1892281323671341,2001
0,timeout,right_arc,4.050000190734863,0.8596311807632446,0.8831296563148499,0.08987182378768921,2001
0,timeout,right_arc,4.25,0.1140841618180275,0.779528796672821,0.0002763907832559198,2001
0,timeout,right_arc,5.300000190734863,0.7458280920982361,0.7678565382957458,0.1495528221130371,2001
0,timeout,right_arc,4.050000190734863,0.028614044189453125,1.1638340950012207,0.00156415905803442,2001
0,timeout,right_arc,3.700000047683716,0.04653400182723999,1.1700185537338257,0.000727511418517679,2001
0,timeout,right_arc,3.200000047683716,0.2056950330734253,1.4583431482315063,0.0024833467323333025,2001
0,timeout,right_arc,4.5,0.4716602563858032,1.531026840209961,0.5727396607398987,2001
0,timeout,right_arc,5.400000095367432,0.6258832812309265,0.6420226097106934,0.15410135686397552,2001
0,timeout,right_arc,5.0,0.8089101314544678,0.8092700839042664,0.12257951498031616,2001
0,timeout,right_arc,3.700000047683716,0.21435615420341492,1.4162507057189941,0.0032075121998786926,2001
0,timeout,right_arc,3.1000001430511475,0.53769451379776,1.8554930686950684,0.000947231543250382,2001
0,timeout,right_arc,4.849999904632568,1.1074652671813965,1.3516061305999756,0.5887596607208252,2001
0,timeout,right_arc,5.300000190734863,0.6016023755073547,0.6809921264648438,0.06076754257082939,2001
0,timeout,right_arc,6.0,0.5095874071121216,0.6169947385787964,0.04781914874911308,2001
