success,reason,path_type,path_length_m,abs_cross_track_m,endpoint_distance_m,terminal_speed_mps,termination_step
1,success,left_arc,2.6500000953674316,0.012252120301127434,0.05588653311133385,0.08068165928125381,202
1,success,left_arc,2.6500000953674316,0.042467791587114334,0.04490574821829796,0.09983884543180466,203
1,success,left_arc,2.6000001430511475,0.05640603229403496,0.0742088183760643,0.08976167440414429,204
1,success,left_arc,2.700000047683716,0.055975817143917084,0.0579291470348835,0.07628659158945084,206
1,success,left_arc,2.6000001430511475,0.059347160160541534,0.12744633853435516,0.07629707455635071,208
1,success,left_arc,2.799999952316284,0.06472335010766983,0.09266581386327744,0.09470465034246445,208
1,success,left_arc,2.799999952316284,0.07499080896377563,0.0895516574382782,0.09945119917392731,208
1,success,left_arc,2.700000047683716,0.06382966786623001,0.07808780670166016,0.0982944592833519,209
1,success,left_arc,2.9000000953674316,0.04638198763132095,0.1529744565486908,0.092597596347332,209
1,success,left_arc,2.700000047683716,0.09583780914545059,0.10513980686664581,0.07999131828546524,209
1,success,left_arc,2.950000047683716,0.06073355674743652,0.18407517671585083,0.09477728605270386,210
1,success,left_arc,2.75,0.06678487360477448,0.06942252814769745,0.09938293695449829,210
1,success,left_arc,2.75,0.07085626572370529,0.09244916588068008,0.08053317666053772,212
1,success,left_arc,2.799999952316284,0.08765330910682678,0.09209616482257843,0.09590171277523041,213
1,success,left_arc,3.049999952316284,0.10568195581436157,0.19344495236873627,0.0952320396900177,215
1,success,left_arc,3.049999952316284,0.12213381379842758,0.18691618740558624,0.0859723910689354,217
1,success,left_arc,2.8500001430511475,0.13451886177062988,0.15062692761421204,0.08731049299240112,217
1,success,left_arc,3.049999952316284,0.16951486468315125,0.1763225644826889,0.07823559641838074,222
1,success,left_arc,3.049999952316284,0.13249191641807556,0.13711659610271454,0.07555194944143295,226
1,success,left_arc,3.200000047683716,0.16235944628715515,0.16879688203334808,0.09050297737121582,231
1,success,left_arc,3.200000047683716,0.17305216193199158,0.175774946808815,0.08751664310693741,231
1,success,left_arc,3.1500000953674316,0.1928817629814148,0.19982820749282837,0.05947441980242729,236
1,success,left_arc,3.25,0.16567938029766083,0.1660163700580597,0.09525764733552933,236
1,success,left_arc,3.299999952316284,0.16366459429264069,0.16458339989185333,0.08684326708316803,237
1,success,left_arc,3.25,0.17924417555332184,0.17978382110595703,0.09434109181165695,237
1,success,left_arc,3.200000047683716,0.19926980137825012,0.19980944693088531,0.09704294055700302,240
1,success,left_arc,3.6500000953674316,0.19498063623905182,0.19993571937084198,0.037197697907686234,405
1,success,left_arc,3.0,0.047071777284145355,0.18187186121940613,0.04637500271201134,410
1,success,left_arc,3.4000000953674316,0.12711763381958008,0.19904600083827972,0.058299627155065536,411
1,success,left_arc,2.700000047683716,0.03005656599998474,0.08073944598436356,0.09316383302211761,412
1,success,left_arc,3.4000000953674316,0.08599399030208588,0.19622264802455902,0.05268007144331932,412
1,success,left_arc,3.3500001430511475,0.08155476301908493,0.19419755041599274,0.05016934126615524,412
1,success,left_arc,2.549999952316284,0.045997295528650284,0.06497494131326675,0.08595505356788635,415
1,success,left_arc,3.1500000953674316,0.05381884053349495,0.18372930586338043,0.04614473879337311,421
