success,reason,path_type,curvature,path_length_m,abs_cross_track_m,endpoint_distance_m,terminal_speed_mps,termination_step
1,success,s_curve,0.5,3.0,0.15654650330543518,0.19965089857578278,0.059132061898708344,487
1,success,straight,0.0,3.049999952316284,0.010362157598137856,0.18780279159545898,0.09331981837749481,585
1,success,left_arc,0.25,3.0,0.022558821365237236,0.1552189737558365,0.09826969355344772,588
1,success,s_curve,0.5,3.5,0.1868601143360138,0.19985532760620117,0.04434804618358612,595
1,success,left_arc,0.25,3.1000001430511475,0.009781213477253914,0.16243891417980194,0.0992651879787445,608
1,success,straight,0.0,3.1500000953674316,0.0671062171459198,0.18663954734802246,0.07399264723062515,610
1,success,straight,0.0,3.1500000953674316,0.05431690067052841,0.18223492801189423,0.08763483166694641,611
1,success,right_arc,-0.20000000298023224,3.200000047683716,0.020293280482292175,0.1578540951013565,0.09959293901920319,619
1,success,straight,0.0,3.200000047683716,0.043504126369953156,0.17878121137619019,0.09029409289360046,619
1,success,s_curve,0.5,5.550000190734863,0.013882078230381012,0.1101284846663475,0.09475574642419815,628
1,success,s_curve,-0.5,4.450000286102295,0.14258497953414917,0.19896885752677917,0.06720364838838577,644
1,success,left_arc,0.25,3.450000047683716,0.02802840620279312,0.1660607010126114,0.09818074852228165,646
1,success,straight,0.0,3.4000000953674316,0.05592787265777588,0.18243522942066193,0.09565551578998566,650
1,success,straight,0.0,3.549999952316284,0.002303261775523424,0.19583843648433685,0.09938936680555344,661
1,success,straight,0.0,3.549999952316284,0.0035531949251890182,0.19988469779491425,0.09110306948423386,662
1,success,right_arc,-0.20000000298023224,3.5,0.10462747514247894,0.19939438998699188,0.06189439445734024,663
1,success,right_arc,-0.20000000298023224,3.450000047683716,0.11855556070804596,0.18988889455795288,0.09401322901248932,665
1,success,straight,0.0,3.5,0.04076380282640457,0.17619167268276215,0.09929784387350082,670
1,success,s_curve,0.25,3.200000047683716,0.16634750366210938,0.19999396800994873,0.057841479778289795,676
1,success,s_curve,-0.5,4.400000095367432,0.17100082337856293,0.19996631145477295,0.03153375908732414,681
1,success,s_curve,0.25,3.25,0.1545644849538803,0.19893409311771393,0.06443135440349579,690
1,success,right_arc,-0.25,3.549999952316284,0.11732400208711624,0.19424393773078918,0.0979367345571518,696
1,success,straight,0.0,3.700000047683716,0.10291489213705063,0.19674356281757355,0.09868321567773819,704
1,success,s_curve,-0.20000000298023224,3.549999952316284,0.13105715811252594,0.19870823621749878,0.09174990653991699,704
1,success,right_arc,-0.20000000298023224,3.5,0.15838730335235596,0.19956189393997192,0.08156567066907883,711
1,success,left_arc,0.3333333432674408,3.4000000953674316,0.12494495511054993,0.1954548954963684,0.09683689475059509,716
1,success,s_curve,0.5,6.25,0.1819581836462021,0.19922541081905365,0.06169401481747627,716
1,success,straight,0.0,3.799999952316284,0.12823206186294556,0.1999133974313736,0.07867662608623505,726
1,success,straight,0.0,3.9000000953674316,0.044217806309461594,0.18022815883159637,0.07971426099538803,735
1,success,straight,0.0,3.8500001430511475,0.1252405345439911,0.19979006052017212,0.07734653353691101,736
1,success,s_curve,0.3333333432674408,3.049999952316284,0.18893420696258545,0.19994983077049255,0.029628148302435875,737
1,success,s_curve,-0.5,5.050000190734863,0.014884155243635178,0.17464227974414825,0.07297328859567642,739
1,success,right_arc,-0.20000000298023224,4.050000190734863,0.008038634434342384,0.17450633645057678,0.09230514615774155,741
1,success,right_arc,-0.3333333432674408,3.1500000953674316,0.18930135667324066,0.1994761824607849,0.029025666415691376,752
1,success,right_arc,-0.3333333432674408,4.0,0.005794196389615536,0.17252102494239807,0.09948264062404633,753
1,success,s_curve,0.3333333432674408,3.049999952316284,0.1835385262966156,0.1992577463388443,0.043916936963796616,755
1,success,s_curve,0.3333333432674408,3.700000047683716,0.003880430944263935,0.1745966076850891,0.06133100017905235,760
