success,reason,path_type,curvature,path_length_m,abs_cross_track_m,endpoint_distance_m,terminal_speed_mps,termination_step
1,success,s_curve,0.5,3.0,0.1623578816652298,0.1992785483598709,0.06252893805503845,495
1,success,straight,0.0,3.049999952316284,0.00606084568426013,0.19766868650913239,0.09327544271945953,581
1,success,left_arc,0.25,3.0,0.017098961398005486,0.15865646302700043,0.09587235748767853,588
1,success,s_curve,0.5,3.5,0.1871909499168396,0.1997378021478653,0.03582331910729408,595
1,success,straight,0.0,3.1500000953674316,0.06780347973108292,0.18691542744636536,0.07785698026418686,610
1,success,straight,0.0,3.1500000953674316,0.05274108052253723,0.182673841714859,0.08771225810050964,611
1,success,left_arc,0.25,3.1000001430511475,0.02578043006360531,0.15797145664691925,0.09854886680841446,616
1,success,s_curve,0.5,5.550000190734863,0.022062649950385094,0.13411295413970947,0.09796947240829468,617
1,success,straight,0.0,3.200000047683716,0.043635088950395584,0.17923833429813385,0.08292186260223389,619
1,success,right_arc,-0.20000000298023224,3.200000047683716,0.0019203958800062537,0.14840716123580933,0.09788011014461517,631
1,success,s_curve,-0.5,4.450000286102295,0.14371255040168762,0.19929321110248566,0.0737903043627739,646
1,success,left_arc,0.25,3.450000047683716,0.02691883221268654,0.16142526268959045,0.09970700740814209,647
1,success,straight,0.0,3.4000000953674316,0.055707354098558426,0.18338511884212494,0.09365077316761017,650
1,success,right_arc,-0.20000000298023224,3.5,0.07240529358386993,0.1894432157278061,0.07010780274868011,658
1,success,straight,0.0,3.549999952316284,0.004366159439086914,0.19819475710391998,0.09886451810598373,661
1,success,right_arc,-0.3333333432674408,3.1000001430511475,0.18003997206687927,0.1977439969778061,0.09951667487621307,663
1,success,straight,0.0,3.549999952316284,0.0024416230153292418,0.1991988569498062,0.09091176092624664,663
1,success,right_arc,-0.20000000298023224,3.450000047683716,0.11941077560186386,0.19081610441207886,0.09443524479866028,664
1,success,straight,0.0,3.5,0.038167018443346024,0.17864836752414703,0.09963051229715347,668
1,success,s_curve,-0.5,4.400000095367432,0.17092187702655792,0.19988195598125458,0.0332617312669754,681
1,success,s_curve,0.25,3.25,0.15096113085746765,0.1991211175918579,0.06860405951738358,687
1,success,s_curve,0.25,3.200000047683716,0.17497511208057404,0.19995847344398499,0.032783862203359604,691
1,success,right_arc,-0.25,3.549999952316284,0.09720920026302338,0.19782069325447083,0.09667495638132095,698
1,success,straight,0.0,3.700000047683716,0.10218273848295212,0.19956237077713013,0.09577493369579315,705
1,success,s_curve,-0.20000000298023224,3.549999952316284,0.1339709460735321,0.19870516657829285,0.08645809441804886,706
1,success,right_arc,-0.20000000298023224,3.5,0.15396030247211456,0.19977106153964996,0.08457912504673004,714
1,success,s_curve,0.5,6.25,0.18348410725593567,0.19995804131031036,0.057206250727176666,717
1,success,left_arc,0.3333333432674408,3.4000000953674316,0.12344565987586975,0.19485865533351898,0.09985341876745224,721
1,success,straight,0.0,3.799999952316284,0.13104704022407532,0.19937868416309357,0.07392320036888123,730
1,success,s_curve,0.3333333432674408,3.049999952316284,0.18399997055530548,0.1999424397945404,0.03722747787833214,731
1,success,straight,0.0,3.9000000953674316,0.046235404908657074,0.17990347743034363,0.07942263782024384,736
1,success,straight,0.0,3.8500001430511475,0.12487616389989853,0.19929111003875732,0.07680164277553558,737
1,success,s_curve,-0.5,5.050000190734863,0.022255945950746536,0.17579084634780884,0.07385797053575516,737
1,success,right_arc,-0.20000000298023224,4.050000190734863,0.011165265925228596,0.17487949132919312,0.09552369266748428,742
1,success,right_arc,-0.3333333432674408,4.0,0.017631322145462036,0.1744745373725891,0.09979075193405151,745
1,success,s_curve,0.3333333432674408,3.700000047683716,0.008374247699975967,0.17409716546535492,0.06033490225672722,759
1,success,straight,0.0,4.050000190734863,0.06452954560518265,0.18568482995033264,0.07992977648973465,761
1,success,right_arc,-0.3333333432674408,3.1500000953674316,0.18827734887599945,0.199244424700737,0.0440540611743927,762
1,success,right_arc,-0.25,4.150000095367432,0.05108337476849556,0.1808052510023117,0.08830982446670532,762
1,success,s_curve,0.3333333432674408,3.049999952316284,0.1857728362083435,0.19997528195381165,0.04306013882160187,765
1,success,s_curve,-0.5,7.099999904632568,0.07679391652345657,0.1614132970571518,0.09825289249420166,766
1,success,s_curve,-0.25,3.6000001430511475,0.17023271322250366,0.19995932281017303,0.04229669272899628,766
1,success,left_arc,0.3333333432674408,3.700000047683716,0.1665334403514862,0.19956247508525848,0.04457160830497742,772
1,success,straight,0.0,4.150000095367432,0.012452290393412113,0.17539018392562866,0.07496820390224457,778
1,success,left_arc,0.20000000298023224,4.25,0.019569478929042816,0.19087283313274384,0.09871615469455719,779
1,success,s_curve,0.5,7.400000095367432,0.08598051965236664,0.16358248889446259,0.09965964406728745,782
1,success,left_arc,0.20000000298023224,4.200000286102295,0.001125977374613285,0.174972265958786,0.0802428275346756,784
1,success,left_arc,0.4000000059604645,5.0,0.06370116025209427,0.1799803376197815,0.09848472476005554,788
1,success,s_curve,-0.25,4.0,0.09215380251407623,0.19737973809242249,0.05623599514365196,789
1,success,left_arc,0.25,4.349999904632568,0.09359191358089447,0.1985488384962082,0.0944843590259552,798
1,success,s_curve,0.25,3.8500001430511475,0.15450747311115265,0.19959473609924316,0.07014238089323044,799
1,success,left_arc,0.4000000059604645,3.8500001430511475,0.12004821002483368,0.19958250224590302,0.03175820782780647,807
1,success,s_curve,-0.20000000298023224,3.950000047683716,0.1359553337097168,0.19958823919296265,0.060530126094818115,814
1,success,s_curve,-0.25,4.0,0.1379210650920868,0.19878990948200226,0.06104271113872528,818
1,success,straight,0.0,4.5,0.06204298138618469,0.1987912654876709,0.08287150412797928,829
1,success,straight,0.0,4.450000286102295,0.009690243750810623,0.17417912185192108,0.07940716296434402,829
1,success,left_arc,0.5,3.200000047683716,0.1682833731174469,0.19994303584098816,0.033697497099637985,829
1,success,straight,0.0,4.450000286102295,0.08347591012716293,0.19353727996349335,0.07210683822631836,830
1,success,left_arc,0.4000000059604645,5.150000095367432,0.006662530824542046,0.08298850059509277,0.0995449498295784,834
1,success,left_arc,0.4000000059604645,5.200000286102295,0.01992354728281498,0.14304587244987488,0.099439337849617,837
1,success,left_arc,0.4000000059604645,5.200000286102295,0.015670984983444214,0.1457308828830719,0.0979752391576767,838
1,success,left_arc,0.4000000059604645,5.200000286102295,0.005174547433853149,0.13346342742443085,0.09747841209173203,838
1,success,s_curve,0.25,3.549999952316284,0.1926029622554779,0.19970904290676117,0.027098001912236214,838
1,success,left_arc,0.4000000059604645,5.200000286102295,0.04762499779462814,0.13724641501903534,0.09647489339113235,838
1,success,right_arc,-0.4000000059604645,5.200000286102295,0.009089726954698563,0.07963301986455917,0.09974730759859085,840
1,success,right_arc,-0.4000000059604645,5.200000286102295,0.014116575010120869,0.09091726690530777,0.09837168455123901,840
1,success,left_arc,0.4000000059604645,5.200000286102295,0.08709076046943665,0.12248387932777405,0.09966064244508743,840
1,success,left_arc,0.4000000059604645,5.200000286102295,0.09543704241514206,0.1328473538160324,0.09930547326803207,841
1,success,left_arc,0.4000000059604645,5.200000286102295,0.129079669713974,0.15808480978012085,0.098122738301754,842
1,success,right_arc,-0.4000000059604645,5.200000286102295,0.06219439208507538,0.09996756911277771,0.09947563707828522,844
1,success,right_arc,-0.4000000059604645,5.200000286102295,0.046262551099061966,0.08915609866380692,0.09733409434556961,844
1,success,right_arc,-0.4000000059604645,5.200000286102295,0.10511402785778046,0.13506324589252472,0.09998700022697449,845
1,success,straight,0.0,4.550000190734863,0.043928392231464386,0.17981301248073578,0.07357647269964218,846
1,success,straight,0.0,4.550000190734863,0.02874126099050045,0.1768387258052826,0.07338844984769821,846
1,success,left_arc,0.4000000059604645,5.200000286102295,0.08320709317922592,0.11194752156734467,0.09398412704467773,846
1,success,left_arc,0.4000000059604645,5.200000286102295,0.09467853605747223,0.12637153267860413,0.09860076755285263,846
1,success,left_arc,0.4000000059604645,5.200000286102295,0.05082585662603378,0.07799489051103592,0.09784679859876633,847
1,success,right_arc,-0.25,4.650000095367432,0.03292914479970932,0.18845458328723907,0.09894968569278717,848
