x,y,yaw
0.000000000,0.000000000,-0.000000000
0.050000000,0.000000000,-0.000000000
0.100000000,0.000000000,-0.000000000
0.150000000,0.000000000,-0.000000000
0.200000000,0.000000000,-0.000000000
0.250000000,0.000000000,-0.000000000
0.300000000,0.000000000,-0.000000000
0.350000000,0.000000000,-0.000000000
0.400000000,0.000000000,0.000000000
0.450000000,0.000000000,0.000000000
0.500000000,0.000000000,0.000000000
0.550000000,0.000000000,0.000000000
0.600000000,0.000000000,0.000000000
0.650000000,0.000000000,0.000000000
0.700000000,0.000000000,0.000000000
0.750000000,-0.000000000,0.000000000
0.800000000,-0.000000000,0.000000000
0.850000000,-0.000000000,0.000000000
0.900000000,-0.000000000,0.000000000
0.950000000,-0.000000000,0.000000000
1.000000000,-0.000000000,-0.000000000
1.050000000,-0.000000000,-0.000000000
1.100000000,-0.000000000,-0.000000000
1.150000000,-0.000000000,-0.000000000
1.200000000,-0.000000000,-0.000000000
1.250000000,-0.000000000,-0.000000000
1.300000000,-0.000000000,-0.000000000
1.350000000,-0.000000000,-0.000000000
1.400000000,-0.000000000,-0.000000000
1.450000000,-0.000000000,-0.000000000
1.500000000,-0.000000000,-0.000000000
1.550000000,-0.000000000,-0.000000000
1.600000000,-0.000000000,-0.000000000
1.650000000,-0.000000000,-0.000000000
1.700000000,-0.000000000,-0.000000000
1.750000000,-0.000000000,-0.000000000
1.800000000,-0.000000000,-0.000000000
1.850000000,-0.000000000,-0.000000000
1.900000000,-0.000000000,-0.000000000
1.950000000,-0.000000000,-0.000000000
2.000000000,-0.000000000,-0.000000000
2.050000000,-0.000000000,-0.000000000
2.100000000,-0.000000000,-0.000000000
2.150000000,-0.000000000,-0.000000000
2.200000000,-0.000000000,-0.000000000
2.250000000,-0.000000000,-0.000000000
2.300000000,-0.000000000,-0.000000000
2.350000000,-0.000000000,-0.000000000
2.400000000,-0.000000000,-0.000000000
2.450000000,-0.000000000,-0.000000000
2.500000000,-0.000000000,-0.000000000
2.550000000,-0.000000000,-0.000000000
2.600000000,-0.000000000,-0.000000000
2.650000000,-0.000000000,-0.000000000
2.700000000,-0.000000000,-0.000000000
2.750000000,-0.000000000,-0.000000000
2.800000000,-0.000000000,-0.000000000
2.850000000,-0.000000000,-0.000000000
2.900000000,-0.000000000,-0.000000000
2.950000000,-0.000000000,-0.000000000
3.000000000,-0.000000001,-0.000000000
3.050000000,-0.000000001,-0.000000000
3.100000000,-0.000000001,-0.000000000
3.150000000,-0.000000001,-0.000000000
3.200000000,-0.000000001,-0.000000000
3.250000000,-0.000000001,-0.000000000
3.300000000,-0.000000001,-0.000000000
3.350000000,-0.000000001,-0.000000000
3.400000000,-0.000000001,-0.000000000
3.450000000,-0.000000001,0.000008626
3.500000000,-0.000000001,0.000040947
3.550000000,-0.000000001,0.000082858
3.600000000,-0.000000001,0.000114048
3.650000000,-0.000000001,0.000134989
3.700000000,-0.000000001,0.000146155
3.750000000,-0.000000001,0.000187186
3.800000000,-0.000000001,0.000359100
3.850000000,-0.000000001,0.000591344
3.900000000,-0.000000001,0.000753353
3.950000000,-0.000000001,0.000848344
4.000000000,-0.000000001,0.000879534
4.050000000,-0.000000001,0.000850136
4.100000000,-0.000000001,0.000781288
4.150000000,-0.000000001,0.000678005
4.200000000,-0.000000001,0.000520613
4.250000000,-0.000000001,0.000305779
4.300000000,-0.000000001,0.000037152
4.350000000,-0.000000001,-0.000281613
4.400000000,-0.000000001,-0.000693080
4.450000000,-0.000000001,-0.001187996
4.500000000,-0.000000001,-0.001705913
4.550000000,-0.000000001,-0.002238659
4.600000000,-0.000000001,-0.002783519
4.650000000,-0.000000001,-0.003337778
4.699999971,-0.000031242,-0.004066253
4.749999885,-0.000123851,-0.005216005
4.799999800,-0.000216459,-0.006519685
4.849999714,-0.000309068,-0.007631908
4.899999628,-0.000401676,-0.008558364
4.949999542,-0.000494285,-0.009304739
4.999998432,-0.000728744,-0.009876719
5.049994470,-0.001358195,-0.010718708
5.099990508,-0.001987646,-0.012142226
5.149986545,-0.002617098,-0.013535584
5.199982583,-0.003246549,-0.014427905
5.249978621,-0.003876000,-0.014840555
5.299974659,-0.004505452,-0.014794821
5.349969824,-0.005199807,-0.014311924
5.399964711,-0.005914793,-0.013416361
5.449959599,-0.006629779,-0.012888752
5.499954487,-0.007344764,-0.012581113
5.549949375,-0.008059750,-0.011596412
5.599944262,-0.008774736,-0.009969906
5.649941236,-0.009322351,-0.007736670
5.699938411,-0.009853861,-0.004931653
5.749935586,-0.010385371,-0.001997353
5.799932761,-0.010916881,0.000763924
5.849929936,-0.011448391,0.003886257
5.899927111,-0.011979901,0.007745899
5.949920764,-0.011904643,0.012271421
5.999908401,-0.010792807,0.017418742
6.049896037,-0.009680972,0.022988018
6.099883674,-0.008569136,0.028575782
6.149871311,-0.007457301,0.034418761
6.199858947,-0.006345465,0.040887763
6.249846584,-0.005233630,0.047780620
6.299750304,-0.002531843,0.055050681
6.349577254,0.001624482,0.062735748
6.399404204,0.005780806,0.070191620
6.449231155,0.009937130,0.077490362
6.499058105,0.014093455,0.085273502
6.548885055,0.018249779,0.093445927
6.598712005,0.022406104,0.101923094
6.648537605,0.026574533,0.110647574
6.698055515,0.033501044,0.119453521
6.747573426,0.040427554,0.128066121
6.797091336,0.047354065,0.136575630
6.846609247,0.054280575,0.145229182
6.896127157,0.061207086,0.153962874
6.945645068,0.068133597,0.162652908
6.994913983,0.076537124,0.171215956
7.043965960,0.086227505,0.179198428
7.093017938,0.095917885,0.186529005
7.142069916,0.105608266,0.193799708
7.191121894,0.115298646,0.201396486
7.240173872,0.124989026,0.209135791
7.289093463,0.135283880,0.216647835
7.337705513,0.146982966,0.223604479
7.386317563,0.158682052,0.229993856
7.434929613,0.170381139,0.236042121
7.483541662,0.182080225,0.242196331
7.532153712,0.193779311,0.248957899
7.580757488,0.205509756,0.255875702
7.628813130,0.219317553,0.262406681
7.676868772,0.233125349,0.268543538
7.724924414,0.246933146,0.274323023
7.772980057,0.260740942,0.279675006
7.821035699,0.274548739,0.284533412
7.869091341,0.288356536,0.289640781
7.917044360,0.302506390,0.295095118
7.964764375,0.317432884,0.300227814
8.012484389,0.332359378,0.305014742
8.060204404,0.347285872,0.309396806
8.107924418,0.362212366,0.313314892
8.155644433,0.377138860,0.317147991
8.203364447,0.392065354,0.321365696
8.250654200,0.408292305,0.325670729
8.297860182,0.424772452,0.329681443
8.345066165,0.441252598,0.333351096
8.392272147,0.457732745,0.336632952
8.439478130,0.474212891,0.339687007
8.486671735,0.490727432,0.342975154
8.533554069,0.508106924,0.346381001
8.580436403,0.525486416,0.349491484
8.627318737,0.542865909,0.352269856
8.674201071,0.560245401,0.354679364
8.721083405,0.577624894,0.356694158
8.767921233,0.595122828,0.359003513
8.814647412,0.612917888,0.361687073
8.861373591,0.630712948,0.364117201
8.908099771,0.648508008,0.366287675
8.954825950,0.666303068,0.368189942
9.001552130,0.684098128,0.369797715
9.048130041,0.702276565,0.371205253
9.094670562,0.720551682,0.372683089
9.141211083,0.738826799,0.374160973
9.187751604,0.757101916,0.375384472
9.234292125,0.775377034,0.376333869
9.280832646,0.793652151,0.377002303
9.327288372,0.812141362,0.377371213
9.373720768,0.830689476,0.377883059
9.420153165,0.849237590,0.378696397
9.466585562,0.867785704,0.379437321
9.513017959,0.886333819,0.380219074
9.559450355,0.904881933,0.380988729
9.605881115,0.923434138,0.381505286
9.652292585,0.942034553,0.382070415
9.698704055,0.960634969,0.382725455
9.745115525,0.979235384,0.383213060
9.791526995,0.997835800,0.383633433
9.837938465,1.016436216,0.384296375
9.884349935,1.035036631,0.385042410
9.930761404,1.053637047,0.385579425
9.977154528,1.072283105,0.385898261
10.023528125,1.090977745,0.385918033
10.069901721,1.109672385,0.385645446
10.116275317,1.128367025,0.385130596
10.162648913,1.147061665,0.384680026
10.209022510,1.165756306,0.384272904
10.255396106,1.184450946,0.383606612
10.301769702,1.203145586,0.382665796
10.348128519,1.221876841,0.381463707
10.394485025,1.240613817,0.380013591
10.440841532,1.259350794,0.378406683
