success,reason,path_type,path_length_m,abs_cross_track_m,endpoint_distance_m,terminal_speed_mps,termination_step
1,success,right_arc,4.450000286102295,0.1656666100025177,0.18528957664966583,0.0973569005727768,429
1,success,right_arc,4.349999904632568,0.1900501400232315,0.19953380525112152,0.09166768938302994,432
1,success,right_arc,4.349999904632568,0.1886359453201294,0.1979662925004959,0.09890047460794449,434
1,success,right_arc,4.300000190734863,0.19545400142669678,0.19988247752189636,0.09732093662023544,435
1,success,right_arc,4.400000095367432,0.17003484070301056,0.188596710562706,0.09965817630290985,436
1,success,right_arc,4.700000286102295,0.09256432950496674,0.16353173553943634,0.09989166259765625,437
1,success,right_arc,4.300000190734863,0.1957375705242157,0.19984965026378632,0.08843845874071121,438
1,success,right_arc,4.599999904632568,0.10922481119632721,0.153980553150177,0.09493469446897507,439
1,success,right_arc,4.599999904632568,0.10589582473039627,0.15779811143875122,0.09955357015132904,441
1,success,right_arc,4.550000190734863,0.11570949852466583,0.15233521163463593,0.0995509997010231,443
1,success,right_arc,4.650000095367432,0.09365075826644897,0.14791402220726013,0.09945730119943619,443
1,success,right_arc,4.650000095367432,0.09358271956443787,0.14781489968299866,0.09944944828748703,443
1,success,right_arc,4.700000286102295,0.0746791735291481,0.14198222756385803,0.09950003772974014,447
1,success,right_arc,4.849999904632568,0.04249616339802742,0.14182956516742706,0.09812332689762115,451
1,success,right_arc,4.849999904632568,0.03969896584749222,0.1386558562517166,0.09911482781171799,451
1,success,right_arc,4.800000190734863,0.04974168911576271,0.14152397215366364,0.09949644654989243,451
1,success,right_arc,4.950000286102295,0.013610241934657097,0.1550365686416626,0.09864132851362228,452
1,success,right_arc,4.5,0.10455237329006195,0.14162035286426544,0.09760847687721252,452
1,success,right_arc,4.849999904632568,0.040864232927560806,0.1376621127128601,0.09667932987213135,452
1,success,right_arc,4.950000286102295,0.012560135684907436,0.14918364584445953,0.09943179041147232,453
1,success,right_arc,4.900000095367432,0.025865044444799423,0.14885389804840088,0.09506268054246902,453
1,success,right_arc,4.349999904632568,0.14032724499702454,0.1536855846643448,0.09890640527009964,454
1,success,right_arc,4.950000286102295,0.014155085198581219,0.15529455244541168,0.09995633363723755,454
1,success,right_arc,4.849999904632568,0.03187865763902664,0.13544496893882751,0.09928526729345322,454
1,success,right_arc,4.849999904632568,0.03339608013629913,0.1366230696439743,0.09799397736787796,455
1,success,right_arc,4.900000095367432,0.020179715007543564,0.13984224200248718,0.09541492164134979,455
1,success,right_arc,4.950000286102295,0.015358777716755867,0.14772804081439972,0.09529470652341843,456
1,success,right_arc,5.0,0.0010548705467954278,0.14865030348300934,0.09906183183193207,458
1,success,right_arc,4.950000286102295,0.005895569920539856,0.13886360824108124,0.09876503795385361,458
1,success,right_arc,4.349999904632568,0.13355334103107452,0.15769483149051666,0.09915568679571152,458
1,success,right_arc,5.0,0.0025270581245422363,0.14909058809280396,0.09743422269821167,459
1,success,right_arc,4.300000190734863,0.14064159989356995,0.15650956332683563,0.0948684960603714,461
1,success,right_arc,4.200000286102295,0.15691599249839783,0.16060665249824524,0.09956531971693039,461
1,success,right_arc,5.0,0.005822502542287111,0.14222265779972076,0.09729112684726715,461
1,success,right_arc,4.200000286102295,0.15639474987983704,0.16124463081359863,0.09895000606775284,462
1,success,right_arc,5.0,0.005654403008520603,0.1398218870162964,0.09491045027971268,462
1,success,right_arc,5.050000190734863,0.022691765800118446,0.14465592801570892,0.09853021055459976,463
1,success,right_arc,5.050000190734863,0.021603543311357498,0.15057113766670227,0.09854684770107269,464
1,success,right_arc,4.200000286102295,0.15391187369823456,0.16082218289375305,0.09721777588129044,465
1,success,right_arc,4.200000286102295,0.1556941419839859,0.16062931716442108,0.09711681306362152,465
1,success,right_arc,5.099999904632568,0.03714305907487869,0.1585225909948349,0.09744476526975632,465
1,success,right_arc,5.0,0.011038410477340221,0.13724367320537567,0.09828406572341919,466
1,success,right_arc,5.099999904632568,0.03976469859480858,0.1571633666753769,0.09328529983758926,467
1,success,right_arc,5.099999904632568,0.04246832802891731,0.15495115518569946,0.09895406663417816,468
1,success,right_arc,4.099999904632568,0.16258899867534637,0.1625964641571045,0.09718526899814606,469
1,success,right_arc,4.099999904632568,0.16499534249305725,0.16504286229610443,0.09657178819179535,469
1,success,right_arc,5.200000286102295,0.06463740020990372,0.17608200013637543,0.09986993670463562,470
1,success,right_arc,5.099999904632568,0.044553641229867935,0.145782008767128,0.09888855367898941,471
1,success,right_arc,4.050000190734863,0.16520284116268158,0.1657388061285019,0.09722615778446198,471
1,success,right_arc,4.050000190734863,0.1641661524772644,0.1651153564453125,0.09771611541509628,472
1,success,right_arc,5.150000095367432,0.0580306351184845,0.16061067581176758,0.09530195593833923,473
1,success,right_arc,5.200000286102295,0.07024193555116653,0.1713169515132904,0.0986669659614563,475
1,success,right_arc,4.0,0.16105207800865173,0.16789773106575012,0.09680918604135513,476
1,success,right_arc,5.099999904632568,0.058749422430992126,0.14998914301395416,0.09703623503446579,477
1,success,right_arc,3.950000047683716,0.16112147271633148,0.17264097929000854,0.09839165955781937,479
1,success,right_arc,3.950000047683716,0.1547715663909912,0.1702340841293335,0.09758205711841583,481
1,success,right_arc,3.950000047683716,0.15997734665870667,0.17278997600078583,0.09677630662918091,482
1,success,right_arc,3.950000047683716,0.15638041496276855,0.16887950897216797,0.09670063108205795,482
1,success,right_arc,3.9000000953674316,0.1500837504863739,0.18233899772167206,0.09840195626020432,486
1,success,right_arc,3.9000000953674316,0.15078242123126984,0.18632003664970398,0.09982428699731827,486
1,success,right_arc,3.9000000953674316,0.1538345366716385,0.18250443041324615,0.0959811806678772,486
1,success,right_arc,3.8500001430511475,0.14406919479370117,0.18881258368492126,0.09980592131614685,491
1,success,right_arc,3.8500001430511475,0.14475351572036743,0.19123812019824982,0.09880056232213974,492
1,success,right_arc,3.8500001430511475,0.13972879946231842,0.19038066267967224,0.09856388717889786,493
1,success,right_arc,3.799999952316284,0.1322506219148636,0.19708852469921112,0.098492830991745,499
1,success,right_arc,5.200000286102295,0.13241520524024963,0.19618496298789978,0.09939217567443848,506
1,success,right_arc,3.75,0.016386643052101135,0.19934554398059845,0.09302915632724762,558
0,deviation,right_arc,5.849999904632568,1.5101443529129028,1.5573573112487793,0.5801572203636169,738
0,deviation,right_arc,5.849999904632568,1.5049418210983276,1.5530136823654175,0.5788290500640869,738
0,deviation,right_arc,5.800000190734863,1.5072038173675537,1.5447813272476196,0.5758007764816284,739
0,deviation,right_arc,5.75,1.503835678100586,1.529378890991211,0.5699529051780701,739
0,deviation,right_arc,5.849999904632568,1.5036389827728271,1.5654160976409912,0.5848487019538879,739
0,deviation,right_arc,5.900000095367432,1.5096760988235474,1.5845063924789429,0.5896231532096863,740
0,deviation,right_arc,5.800000190734863,1.5073063373565674,1.5512487888336182,0.5800040364265442,740
0,deviation,right_arc,6.0,1.5110485553741455,1.6061080694198608,0.5993547439575195,740
0,deviation,right_arc,5.75,1.503095030784607,1.5312751531600952,0.5715372562408447,740
0,deviation,right_arc,5.800000190734863,1.5036026239395142,1.553208351135254,0.5795676708221436,741
0,deviation,right_arc,5.849999904632568,1.5113450288772583,1.567543864250183,0.5845946073532104,741
0,deviation,right_arc,5.75,1.5105960369110107,1.5405064821243286,0.5741973519325256,742
0,deviation,right_arc,5.700000286102295,1.509529709815979,1.5293601751327515,0.5703722238540649,743
0,deviation,right_arc,5.550000190734863,1.50014328956604,1.5004490613937378,0.5607931017875671,749
0,deviation,right_arc,5.550000190734863,1.5003966093063354,1.5015943050384521,0.5618505477905273,752
0,deviation,right_arc,5.5,1.505937099456787,1.505995512008667,0.5635800361633301,754
0,deviation,right_arc,5.450000286102295,1.5009560585021973,1.5010758638381958,0.5639888048171997,762
0,deviation,right_arc,5.450000286102295,1.5071817636489868,1.5071967840194702,0.5662204623222351,762
0,deviation,right_arc,5.400000095367432,1.500458002090454,1.5047049522399902,0.5643613934516907,766
0,deviation,right_arc,5.400000095367432,1.5035414695739746,1.5070178508758545,0.5656163096427917,766
0,deviation,right_arc,5.300000190734863,1.5109175443649292,1.5109177827835083,0.5662446618080139,785
0,deviation,right_arc,5.25,1.5112371444702148,1.5112688541412354,0.5659968256950378,793
0,deviation,right_arc,3.0,1.5047706365585327,1.5090588331222534,0.5730170011520386,798
0,deviation,right_arc,3.049999952316284,1.504151463508606,1.5044326782226562,0.5696855783462524,808
0,deviation,right_arc,3.049999952316284,1.5098090171813965,1.5099971294403076,0.5703911781311035,813
0,deviation,right_arc,3.1500000953674316,1.5034979581832886,1.5035253763198853,0.5676825046539307,815
0,deviation,right_arc,3.1000001430511475,1.5101112127304077,1.5103014707565308,0.5694824457168579,817
0,deviation,right_arc,3.1500000953674316,1.500288486480713,1.5012478828430176,0.5660502314567566,818
0,deviation,right_arc,3.1000001430511475,1.5064376592636108,1.5066804885864258,0.5685949921607971,820
0,deviation,right_arc,3.1500000953674316,1.5072083473205566,1.5085270404815674,0.5689477324485779,821
0,deviation,right_arc,3.299999952316284,1.5042153596878052,1.5056333541870117,0.5681833028793335,825
0,deviation,right_arc,3.1500000953674316,1.5008342266082764,1.5014666318893433,0.5660374164581299,826
0,deviation,right_arc,3.299999952316284,1.5090630054473877,1.5090875625610352,0.5682838559150696,829
0,deviation,right_arc,3.299999952316284,1.503786325454712,1.5043853521347046,0.5668399930000305,832
0,deviation,right_arc,3.299999952316284,1.5073227882385254,1.5073717832565308,0.5674383044242859,833
0,deviation,right_arc,3.299999952316284,1.5040442943572998,1.5043272972106934,0.5667712092399597,834
0,deviation,right_arc,3.450000047683716,1.5048238039016724,1.5079277753829956,0.5703308582305908,836
0,deviation,right_arc,3.299999952316284,1.509629726409912,1.5102707147598267,0.5680625438690186,837
0,deviation,right_arc,3.4000000953674316,1.508798599243164,1.5119000673294067,0.5704232454299927,837
0,deviation,right_arc,3.450000047683716,1.5059655904769897,1.5119616985321045,0.5719228982925415,838
0,deviation,right_arc,3.450000047683716,1.5080772638320923,1.5104553699493408,0.5704516172409058,838
0,deviation,right_arc,3.4000000953674316,1.5076391696929932,1.508975863456726,0.5682688355445862,839
0,deviation,right_arc,3.3500001430511475,1.5023659467697144,1.5034769773483276,0.5660017132759094,839
0,deviation,right_arc,3.3500001430511475,1.506096601486206,1.5079820156097412,0.5675497055053711,840
0,deviation,right_arc,3.450000047683716,1.5007803440093994,1.5043766498565674,0.56767338514328,840
0,deviation,right_arc,3.4000000953674316,1.503778100013733,1.506540060043335,0.5675257444381714,841
0,deviation,right_arc,3.5,1.501107931137085,1.5032434463500977,0.5659647583961487,851
0,deviation,right_arc,3.549999952316284,1.5080952644348145,1.5098999738693237,0.5682045221328735,855
0,deviation,right_arc,3.549999952316284,1.5035239458084106,1.5040621757507324,0.566124677658081,858
0,deviation,right_arc,3.549999952316284,1.5094183683395386,1.5122066736221313,0.5692057013511658,858
0,deviation,right_arc,3.549999952316284,1.5012987852096558,1.5015546083450317,0.5646550059318542,865
1,success,right_arc,4.650000095367432,0.10079836845397949,0.15524566173553467,0.09584114700555801,872
0,deviation,right_arc,3.6000001430511475,1.5048335790634155,1.504848599433899,0.5658815503120422,873
0,deviation,right_arc,3.6000001430511475,1.5055750608444214,1.5061659812927246,0.5663900375366211,873
1,success,right_arc,4.349999904632568,0.18927930295467377,0.19883781671524048,0.09990283101797104,874
0,deviation,right_arc,3.6000001430511475,1.5028280019760132,1.503846287727356,0.5647107362747192,877
1,success,right_arc,4.349999904632568,0.1930132955312729,0.1995263248682022,0.09272663295269012,881
0,deviation,right_arc,3.6500000953674316,1.5060735940933228,1.508128046989441,0.5667482614517212,883
1,success,right_arc,4.400000095367432,0.1258518248796463,0.15687265992164612,0.09875234216451645,885
0,deviation,right_arc,3.6500000953674316,1.508208990097046,1.518185019493103,0.5702992081642151,885
0,deviation,right_arc,3.700000047683716,1.506081461906433,1.5230917930603027,0.5721800327301025,890
